project_id,area_sqkm,population_density,infrastructure_type,land_cost_per_sqkm,construction_cost_index,distance_to_city_center,existing_infrastructure_score,environmental_factors,zoning_complexity,project_duration_years,total_cost_millions
158,38.20017095877152,1804.9129167526164,Public,493520.3302787602,1.0118482384457703,2.045083947476436,0.39525076083434024,0.8650375833016646,0.3669645104931891,2.139590095216957,271381.49
159,12.263058427623784,2306.719796636522,Industrial,359005.37527585827,1.2636603019389274,28.050594615944302,0.2914330286694853,0.6064586428021528,0.3265418608515433,4.327772571757252,399382.76
160,36.54670925628705,3769.249051120202,Public,159626.6563919874,0.9107981354895616,11.010215310573283,0.6266704919140578,0.5393910355019571,0.6197714283444238,7.64701336570201,506322.77
161,18.705265069603033,3290.623165920203,Industrial,409350.1271587696,1.2816823614444453,4.087971135256485,0.886396178181887,0.6384508448704689,0.8780974040372753,3.6452493720150914,440521.6
162,31.799138614382183,3142.5499806443127,Residential,98163.11039496714,0.8897316509673232,15.263849270401273,0.789400176730582,0.624449192596596,0.5191582185459465,6.1723288352753904,436854.09
163,31.85972068266429,1826.6372383873065,Residential,401314.6868772329,1.0977495473889887,23.28556607425988,0.3724872504657524,0.6172720503740265,0.5689121281647371,4.74003994993428,338039.69
164,27.020846861700544,4223.0930101153235,Public,459588.2558651134,0.9730442516172138,7.427772123909215,0.5194394048206288,0.5963771609435198,0.9366339758575235,2.059875930489566,529275.28
165,4.969343617693211,2409.3071202510064,Industrial,222275.02764579587,1.3238626745997277,8.815211453867537,0.6063153676250221,0.7873778453277022,0.8858324117216583,3.972583112428992,374148.5
166,41.847473531667276,4897.614196274257,Industrial,333785.8827423862,0.9834245031548122,8.038734617158912,0.8481646796026685,0.6640517379209109,0.765533678667792,7.523834551426599,612512.74
167,16.378613216100923,3207.2964776491103,Commercial,243564.22944357182,1.4172021144767775,29.758518532118668,0.8712972824849319,0.9101725075237652,0.48676264746457587,6.5080350759830115,497249.26
168,9.732666264792785,718.6972336660634,Mixed,246994.2747446578,1.424274147984629,6.724708278185734,0.9277746495262209,0.591973708923692,0.38192903788191046,2.078005418952049,176729.0
169,2.5183695069608136,3413.2700541696267,Public,189666.90009865403,0.9375089206559502,17.690086292017597,0.6073962004023001,0.7323135354342722,0.3112411758760796,2.469901687428777,453937.75
170,29.74920068781797,1693.009675615325,Mixed,392958.3292026461,1.229692161505407,27.832674608051967,0.7554197971486905,0.50682891821304,0.3749074708230946,6.766600233767009,335130.4
171,34.03943591119298,3463.0032637618774,Mixed,471279.45387492736,0.8614023492039751,5.260000497455598,0.28944029698714974,0.740841161227596,0.5048175105367599,8.32073872888782,472923.2
172,1.3210975319288796,441.2416259957881,Public,473337.8866555075,1.0740759697211404,29.154771738163305,0.6522311679631857,0.5279191104382372,0.686253044505647,4.145270463623524,201018.68
173,25.84860638581441,956.919042162201,Industrial,128651.57819372023,1.2993252106508906,28.47683979747311,0.3989534475769081,0.9888617559363218,0.3448000579266708,6.3577967665910515,274324.23
174,11.71154087229793,4293.112568638353,Public,443634.6423454547,1.2615962727949415,26.652587624689616,0.5453735080212889,0.8952960643252064,0.3953594448229143,2.5357922987689476,579929.2
175,32.43605312526777,1213.179829415223,Mixed,381844.14864220493,1.2372904685846255,7.222139118570065,0.7072404066453755,0.7450557383182277,0.42675649161555873,3.8023870321479145,233972.05
176,9.131138235747077,4201.501513690407,Industrial,163776.83031063015,0.9977786045637105,19.387596624318515,0.4055887502830249,0.5432936790896752,0.7423874650883143,1.1824318510574734,547414.5
177,34.70141803607206,1468.452833426611,Residential,80278.07581468155,1.0646174646040814,23.065852715875966,0.24174804623740886,0.7962227203952071,0.731052859286087,7.914483530195703,323151.92
178,19.643399641876602,3250.1213592876675,Public,170598.7700979701,0.8720623012902003,29.594809917696463,0.208187085127006,0.8793818753509388,0.685536008460507,4.609088377956701,488317.69
179,46.86813444246836,3501.337810198172,Public,460493.7065516865,1.3033159743035208,6.232290840359743,0.21772762843561724,0.5953586265023727,0.4753509972871577,8.345130162885585,502479.54
180,7.307286735226666,2612.0082904107594,Industrial,334930.40370309755,1.1527221577538915,23.214751086059596,0.20667979001101575,0.7841041703937455,0.5597837838531123,7.375356964204537,437140.76
181,17.382784376987797,1596.0223158139834,Residential,374474.5974040423,1.2961359426419583,10.825233927886275,0.2882840452463004,0.907105449191434,0.3676828014364201,8.458698391556293,317066.43
182,6.116939301409159,1141.957444218371,Residential,165718.55799909314,0.974260467357811,6.093167501472068,0.3915909716561039,0.8841238888231582,0.45852242263063836,3.570928026245945,220364.38
183,46.27233410478886,262.62783735588846,Industrial,373724.67000866914,1.0271067600445463,13.219931295201793,0.3769772113458394,0.9014960089335764,0.9283936585308064,2.6659785738506074,154669.07
184,43.92829799235856,1589.3373660795467,Commercial,62654.67782506569,1.0339507360820803,24.021241452309877,0.9894372753439173,0.9396617124348599,0.9857842225050799,9.747151143865034,327441.27
185,13.268110571900202,3300.497673603287,Public,218894.6055978562,0.8180196868230514,14.480644307417512,0.4448048841671546,0.9688410510797352,0.7533617099482062,7.455950083367826,468916.8
186,33.169210278691864,4697.693610397565,Public,332039.006844049,1.0387335109814364,16.588169905888407,0.3019366266875193,0.702760577601768,0.941776304416394,8.506380411340032,637205.71
187,40.952498909960184,4368.901963088955,Mixed,115743.4544935941,1.3623132014626234,29.859622895803515,0.6364500353342064,0.7843845512614387,0.7499193302809974,1.1182003633894035,596225.69
188,27.982440174173384,3853.717405022983,Industrial,420351.60850112065,1.428108947024817,12.574169687165355,0.8863659643180066,0.8953297630228054,0.3232375402738289,4.190154582662979,512768.85
189,26.71770362862232,3963.3919819411635,Mixed,155764.08446536338,1.1627528209451492,18.846621886567956,0.7424483014301402,0.8485699069728916,0.9977338094904862,7.685350215195985,558285.37
190,12.471688399572358,3358.4260270323766,Mixed,343526.5007683008,1.1188511866534543,11.592081846845783,0.4368656713083603,0.9977601141321895,0.3692666111805744,1.7018454969098498,447761.46
191,5.108587006392011,1375.4056020734147,Residential,232338.71415889836,0.8215772330895592,12.390783743532443,0.6492929278331641,0.5068388255523221,0.7778492610115424,6.106059366120421,259995.07
192,44.912180018689675,4545.255650458566,Public,318219.61796494125,1.4154430363097679,21.173581849916836,0.7718847793603274,0.6775666076578953,0.476985342152353,4.861654907095029,608355.59
193,45.070693829584854,3386.588328338587,Mixed,98352.74868300866,0.8091071493981109,28.19872230675162,0.7824835938941939,0.6405139631351012,0.574386779034872,1.1585485642699656,459316.14
194,31.838522135026764,2846.1590918041557,Residential,57610.75996472329,1.4613250561471482,16.72840956427732,0.733230764238151,0.6311579250827672,0.7521539293606567,3.1237801940750627,429810.13
195,17.281974656910684,643.8483991460572,Industrial,459303.99232113553,1.1424513740816635,23.283597939514614,0.8966483398204945,0.6112648912494429,0.6055411445153949,3.563127901600428,201112.01
196,17.785873943326713,2290.5721646514844,Mixed,171333.50394523225,1.0393541455023088,3.5869902056919507,0.8960843666752836,0.8545619204076145,0.47538224125178974,2.0067395171169022,310859.77
197,36.43480610407685,2355.7555288894387,Public,418854.6512512066,1.4469529043898621,7.1235830855258815,0.6631492475256027,0.5423797366376609,0.5341123308148272,6.683832187683944,376397.32
198,44.906957867652565,4336.361686661083,Mixed,499707.6352124901,0.8170736951770677,15.561817586666441,0.5438850952889698,0.8708044169716691,0.5390836818462235,3.1815808862670014,546011.56
199,44.410778001123305,2778.5762789201635,Industrial,145144.06609951,1.206997426408361,1.580339985234469,0.7132562364520798,0.8467129210081368,0.9715267331557496,3.498575496574495,386901.99
200,39.10383951995238,1963.9626899550074,Mixed,169326.83353251003,1.1842527671495364,8.332794384114205,0.8545696010963706,0.6254020662504483,0.8590291111464157,9.084147383801326,339236.77
201,32.28056648463725,4886.3216097022305,Public,348286.9044355996,0.9535242808479675,16.00463740492402,0.20452168387294778,0.6264168915825806,0.62098414003558,5.204107834238255,630633.66
202,4.6649282672549175,642.5309072989468,Residential,484451.88557027956,1.1002212019451474,1.4338747494327206,0.9935976072118808,0.8144302926722511,0.43987464423895484,4.529153322723451,153763.28
203,8.500621347683381,2170.4872987285285,Public,462116.45668583474,1.2565848041606391,8.671842300555209,0.3463150178633594,0.8810855527418389,0.8677112771838591,7.514839344832455,371759.08
204,44.97843233209042,305.92090833988595,Residential,276293.9840295132,1.3089918378173493,15.906893764800214,0.5761991885279809,0.9382428065436828,0.41002773012586147,9.186524171946209,194713.29
205,30.518238453149703,3725.5301917579586,Commercial,407799.6271370261,0.8005018010946059,17.621328191456126,0.8976237878742934,0.9260697819272379,0.4473235519994024,1.2253270261369944,465984.92
206,0.9552540550231676,4598.575105775838,Public,111085.63389495548,1.4557974010637107,27.84679909860386,0.3800323192353595,0.9824414970819266,0.5562093742881058,5.034149618998568,643236.88
207,5.522841371868589,1472.1829147973983,Public,489847.18289180554,0.9151677606749687,19.715023074267627,0.5814361791203067,0.7906924476682555,0.916243737096393,6.497032204701525,295778.54
208,33.34333757084876,4305.874216315692,Industrial,483958.9553161939,0.9635063039556515,13.02733827336982,0.30606574414494336,0.9543277806701798,0.39225066804387715,3.8670678831339065,552835.78
209,0.750548400387825,1531.869329263299,Mixed,123678.03104562694,0.9844314119856938,27.980184136858966,0.5160610603105541,0.9042566366302054,0.3855639349981682,7.951669499109175,320352.39
210,8.459998545166183,4562.7737920551845,Residential,184740.406161398,0.8264740955864247,23.761606518246033,0.34170836383440206,0.9473338121570067,0.6457824918136861,9.743293632432465,626498.84
211,27.662322573646012,3794.4133276242414,Residential,95069.74887804512,0.8861364865132275,6.80025871226968,0.4909021990169256,0.5058133006426833,0.49348737876557225,9.490846296252549,509939.45
212,34.74881228578832,4044.0432065230493,Industrial,172272.91950418087,1.4904449460609133,4.794428479115773,0.49877137343417766,0.9829514959329055,0.6981095591537119,3.3938428544194768,534490.83
213,32.77208234537873,188.23212244222705,Industrial,417180.105236843,1.0206517161641002,20.598537436539257,0.9945366316786661,0.7367650814232392,0.6161456792782565,3.037044505937374,138743.52
214,11.60133081829771,4817.770749662727,Mixed,220242.02322436677,0.8807107632373345,17.23661180173253,0.9958504234430179,0.8990914947874215,0.6044713744458518,9.61741477919099,620593.94
215,35.752871456703026,3660.687861144584,Mixed,89778.63521604126,0.8748938828222363,23.900534799989916,0.29182902292848995,0.5636020596688904,0.37838107934089527,5.127656386883193,512064.64
216,12.243829831091604,1593.2803673920532,Public,204001.48615050706,1.3036219773689803,22.425346452281907,0.7807750234626778,0.6979705479069871,0.3987347831748881,2.8746795077622256,298293.95
217,16.607285058883754,4164.03385780835,Commercial,491622.50040857604,1.3981980648228487,19.131134481867935,0.24139638373528094,0.6357303315104954,0.874755004212795,7.362972672673764,601662.01
218,37.4513245533422,1479.4538722331567,Mixed,333357.6178666413,0.979866609655929,29.605082977237874,0.22415361226975092,0.6458293852504685,0.9201179163002211,3.5597829151341243,315641.07
219,32.65682850283713,4376.493813874027,Industrial,237272.425882771,0.8146366586346645,16.47410217320185,0.2842671153959715,0.5616278099754408,0.4642784730196752,3.405222775639471,559128.27
220,42.53655881946181,651.6439130184914,Mixed,124942.33107377151,0.9561630129117491,4.280066938549876,0.9723885256063471,0.9028819162715035,0.37942235106733835,8.913241387700062,174525.35
221,33.05183816886699,3548.0612895578993,Residential,493779.55877766263,0.8395609835577302,25.019933379663662,0.952690838315758,0.504621157290539,0.3373916703541574,2.462312380392131,467317.89
222,28.631275865105845,2749.4225355600606,Commercial,419382.0541684079,0.8723764556410291,8.30374750802556,0.3551422562245444,0.6562527284926012,0.7258083296193277,1.5795365181961274,376936.84
223,5.136901007490578,573.01890395766,Public,176664.78610291373,1.1020556838933497,23.54176229617363,0.3293378684429692,0.5872052716082075,0.8007472487501439,3.422677961545185,212729.24
224,18.70193225144196,1285.279758468311,Residential,81530.91307453526,0.9609428596031429,28.75610578400149,0.39242806921275764,0.7945194703041702,0.5609669924422438,6.4625087155438345,295845.67
225,13.62751720024541,160.77977775884247,Residential,75481.50081990112,1.1611621149677964,21.207069904965895,0.6124375952601138,0.6271262013072719,0.7757731072434477,2.107790680629435,154231.36
226,12.577487347264636,2396.9630307760785,Commercial,104170.16727749023,0.9774456272800333,18.284874667544234,0.6557637056283279,0.6294992272640498,0.7990711708916682,5.244352050491144,377668.84
227,48.66402246024606,1576.199777724002,Public,311345.8626264897,1.4583761107720634,14.351199094576177,0.3772747443515579,0.7441690719976594,0.9547395969778336,6.646033993827878,330262.49
228,19.95833737100464,3031.951673059018,Industrial,467943.5395424716,1.4341607775483851,11.567886113866695,0.8052982304719563,0.8263445196704629,0.34541154648457506,8.638632933338565,453979.3
229,44.65630448126711,1556.4652577722243,Public,273534.542602693,1.1967642735073263,11.237137778183252,0.44764253552212063,0.5606523522825818,0.43460420626175583,3.068826320820289,278582.06
230,31.74136198686451,1569.603646384225,Mixed,429325.4671052887,1.0480967943911703,19.45480846557813,0.9377050604235284,0.5877557262327481,0.3479681913178917,8.356116910445106,298901.72
231,39.8431595253116,3741.646673784857,Residential,250648.9789369135,1.066802817424315,22.78692039119463,0.7253781651653846,0.6235873722972588,0.9075957533352774,3.114156350181147,515051.84
232,25.38053610870701,335.8998962939319,Mixed,368862.5955955213,1.0882965982011479,20.676995015048018,0.5490809554428894,0.9868741070589803,0.854811012023498,7.090898871156765,195440.61
233,29.056742289004777,4524.185476440737,Industrial,379342.73177892534,1.309305525494461,6.753892934613319,0.8319296013622763,0.6985762499714602,0.7022494494352873,4.8760621433420965,574871.88
234,24.879625844033765,4276.092984516789,Mixed,128283.6676565024,1.1161472968631865,15.325628224161244,0.8543317008373319,0.7994950453155132,0.3585643870358282,2.0321311814080314,535773.22
